x_mitre_domains,id,type,name,description
['enterprise-attack'],course-of-action--8ca6a5e0-aae5-49bc-8d07-f888c7dba9ea,course-of-action,Office Application Startup Mitigation,"Follow Office macro security best practices suitable for your environment. Disable Office VBA macros from executing. Even setting to disable with notification could enable unsuspecting users to execute potentially malicious macros. (Citation: TechNet Office Macro Security)

For the Office Test method, create the Registry key used to execute it and set the permissions to ""Read Control"" to prevent easy access to the key without administrator permissions or requiring Privilege Escalation. (Citation: Palo Alto Office Test Sofacy)

Disable Office add-ins. If they are required, follow best practices for securing them by requiring them to be signed and disabling user notification for allowing add-ins. For some add-ins types (WLL, VBA) additional mitigation is likely required as disabling add-ins in the Office Trust Center does not disable WLL nor does it prevent VBA code from executing. (Citation: MRWLabs Office Persistence Add-ins)

For the Outlook methods, blocking macros may be ineffective as the Visual Basic engine used for these features is separate from the macro scripting engine.(Citation: SensePost Outlook Forms) Microsoft has released patches to try to address each issue. Ensure KB3191938 which blocks Outlook Visual Basic and displays a malicious code warning, KB4011091 which disables custom forms by default, and KB4011162 which removes the legacy Home Page feature, are applied to systems.(Citation: SensePost Outlook Home Page)"
['enterprise-attack'],course-of-action--979e6485-7a2f-42bd-ae96-4e622c3cd173,course-of-action,Remote Services Mitigation,"Limit the number of accounts that may use remote services. Use multifactor authentication where possible. Limit the permissions for accounts that are at higher risk of compromise; for example, configure SSH so users can only run specific programs. Prevent Credential Access techniques that may allow an adversary to acquire [Valid Accounts](https://attack.mitre.org/techniques/T1078) that can be used by existing services."
['enterprise-attack'],course-of-action--a09375e5-63d2-4b65-8b0d-1cfe3e6304ca,course-of-action,Obfuscated Files or Information Mitigation,"Ensure logging and detection mechanisms analyze commands after being processed/interpreted, rather than the raw input. Consider utilizing the Antimalware Scan Interface (AMSI) on Windows 10 for this functionality. (Citation: Microsoft AMSI June 2015)

Mitigation of compressed and encrypted files sent over the network and through email may not be advised since it may impact normal operations."
['enterprise-attack'],course-of-action--a222db25-cafb-44b1-a64a-20eab050514c,course-of-action,File Permissions Modification Mitigation,This type of technique cannot be easily mitigated with preventive controls since it is based on the abuse of operating system design features. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identification of subsequent malicious behavior.
['enterprise-attack'],course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0,course-of-action,Standard Application Layer Protocol Mitigation,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and will be different across various malware families and versions. Adversaries will likely change tool signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)
['enterprise-attack'],course-of-action--ba2ec548-fb75-4b8c-88d6-d91a77a943cf,course-of-action,Windows Management Instrumentation Mitigation,"Disabling WMI or RPCS may cause system instability and should be evaluated to assess the impact to a network. By default, only administrators are allowed to connect remotely using WMI. Restrict other users who are allowed to connect, or disallow all users to connect remotely to WMI. Prevent credential overlap across systems of administrator and privileged accounts. (Citation: FireEye WMI 2015)"
['enterprise-attack'],course-of-action--c4585911-6ecf-47b6-aa6b-a2bae30fd3f7,course-of-action,Virtualization/Sandbox Evasion Mitigation,"Mitigation of this technique with preventative controls may impact the adversary's decision process depending on what they're looking for, how they use the information, and what their objectives are. Since it may be difficult to mitigate all aspects of information that could be gathered, efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identifying subsequent malicious behavior if compromised."
['enterprise-attack'],course-of-action--d75a3d1b-b536-4f15-a23c-f4bcc17837b8,course-of-action,Connection Proxy Mitigation,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific C2 protocol used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)"
['enterprise-attack'],course-of-action--da8a87d2-946d-4c34-9a30-709058b98996,course-of-action,Input Capture Mitigation,"Identify and block potentially malicious software that may be used to acquire credentials or information from the user by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)

In cases where this behavior is difficult to detect or mitigate, efforts can be made to lessen some of the impact that might result from an adversary acquiring credential information. It is also good practice to follow mitigation recommendations for adversary use of [Valid Accounts](https://attack.mitre.org/techniques/T1078)."
['enterprise-attack'],course-of-action--f28a20fd-d173-4603-807e-2cb3f51bdf04,course-of-action,Command-Line Interface Mitigation,"Audit and/or block command-line interpreters by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)"
['enterprise-attack'],course-of-action--fdb1ae84-7b00-4d3d-b7dc-c774beef6425,course-of-action,Account Manipulation Mitigation,"Use multifactor authentication. Follow guidelines to prevent or limit adversary access to [Valid Accounts](https://attack.mitre.org/techniques/T1078).

Protect domain controllers by ensuring proper security configuration for critical servers. Configure access controls and firewalls to limit access to these systems. Do not allow domain administrator accounts to be used for day-to-day operations that may expose them to potential adversaries on unprivileged systems."
